,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,season,team
32,2016-03-19,20:00,Ligue 1,Matchweek 31,Sat,Home,W,2,1,Troyes,,,49.0,17585.0,Julien Féret,4-1-4-1,Lionel Jaffredo,Match Report,,23.0,6.0,,2016,Caen
33,2016-04-02,20:00,Ligue 1,Matchweek 32,Sat,Away,L,0,2,Toulouse,,,54.0,14002.0,Julien Féret,4-1-4-1,François Letexier,Match Report,,6.0,1.0,,2016,Caen
34,2016-04-09,20:00,Ligue 1,Matchweek 33,Sat,Home,L,1,2,Lorient,,,54.0,17408.0,Julien Féret,4-1-4-1,Nicolas Rainville,Match Report,,17.0,4.0,,2016,Caen
35,2016-04-16,17:00,Ligue 1,Matchweek 34,Sat,Away,L,0,6,Paris S-G,,,32.0,44807.0,Nicolas Seube,5-4-1,Bartolomeu Varela,Match Report,,15.0,8.0,,2016,Caen
36,2016-04-24,17:00,Ligue 1,Matchweek 35,Sun,Away,D,1,1,Guingamp,,,42.0,16203.0,Julien Féret,4-1-4-1,Benoît Millot,Match Report,,12.0,5.0,,2016,Caen
37,2016-04-30,19:00,Ligue 1,Matchweek 36,Sat,Home,D,0,0,Bastia,,,49.0,17016.0,Julien Féret,4-1-4-1,Jérôme Miguelgorry,Match Report,,14.0,5.0,,2016,Caen
38,2016-05-07,21:00,Ligue 1,Matchweek 37,Sat,Away,W,2,1,Nantes,,,31.0,30321.0,Julien Féret,4-1-4-1,Johan Hamel,Match Report,,9.0,3.0,,2016,Caen
39,2016-05-14,21:00,Ligue 1,Matchweek 38,Sat,Home,W,1,0,Bordeaux,,,39.0,19599.0,Julien Féret,4-1-4-1,Tony Chapron,Match Report,,10.0,4.0,,2016,Caen
0,2015-08-08,21:00,Ligue 1,Matchweek 1,Sat,Away,L,1,2,Bastia,,,52.0,14702.0,Sylvain Armand,5-4-1,Sébastien Moreira,Match Report,,6.0,3.0,,2016,Rennes
1,2015-08-15,20:00,Ligue 1,Matchweek 2,Sat,Home,W,1,0,Montpellier,,,47.0,18748.0,Sylvain Armand,3-4-3,Mikael Lesage,Match Report,,10.0,2.0,,2016,Rennes
2,2015-08-22,17:00,Ligue 1,Matchweek 3,Sat,Away,W,2,1,Lyon,,,33.0,31470.0,Sylvain Armand,5-4-1,Ruddy Buquet,Match Report,,6.0,3.0,,2016,Rennes
3,2015-08-29,20:00,Ligue 1,Matchweek 4,Sat,Home,W,3,1,Toulouse,,,51.0,18560.0,Sylvain Armand,3-4-3,Benoît Millot,Match Report,,12.0,4.0,,2016,Rennes
4,2015-09-13,17:00,Ligue 1,Matchweek 5,Sun,Away,W,2,0,Nantes,,,58.0,27262.0,Sylvain Armand,3-4-3,Stéphane Lannoy,Match Report,,16.0,6.0,,2016,Rennes
5,2015-09-18,20:30,Ligue 1,Matchweek 6,Fri,Home,D,1,1,Lille,,,49.0,27339.0,Sylvain Armand,3-4-1-2,Stéphane Jochem,Match Report,,8.0,3.0,,2016,Rennes
6,2015-09-23,19:00,Ligue 1,Matchweek 7,Wed,Away,D,1,1,Gazélec Ajaccio,,,52.0,3576.0,Romain Danzé,3-4-1-2,Frédy Fautrel,Match Report,,14.0,7.0,,2016,Rennes
7,2015-09-26,20:00,Ligue 1,Matchweek 8,Sat,Home,D,1,1,Troyes,,,60.0,20170.0,Sylvain Armand,3-4-3,Johan Hamel,Match Report,,19.0,5.0,,2016,Rennes
8,2015-10-04,14:00,Ligue 1,Matchweek 9,Sun,Away,D,1,1,Monaco,,,47.0,5552.0,Sylvain Armand,4-4-1-1,Tony Chapron,Match Report,,8.0,3.0,,2016,Rennes
9,2015-10-18,21:00,Ligue 1,Matchweek 10,Sun,Home,L,1,4,Nice,,,41.0,21709.0,Sylvain Armand,3-4-1-2,Benoît Millot,Match Report,,15.0,3.0,,2016,Rennes
10,2015-10-24,17:00,Ligue 1,Matchweek 11,Sat,Away,D,1,1,Lorient,,,55.0,14493.0,Gelson Fernandes,4-4-2,Benoît Bastien,Match Report,,11.0,3.0,,2016,Rennes
12,2015-10-30,20:30,Ligue 1,Matchweek 12,Fri,Home,L,0,1,Paris S-G,,,37.0,28844.0,Sylvain Armand,4-4-1-1,Frédy Fautrel,Match Report,,5.0,2.0,,2016,Rennes
13,2015-11-06,20:30,Ligue 1,Matchweek 13,Fri,Away,W,2,0,Angers,,,53.0,15202.0,Sylvain Armand,4-2-3-1,Clément Turpin,Match Report,,10.0,2.0,,2016,Rennes
14,2015-11-22,17:00,Ligue 1,Matchweek 14,Sun,Home,D,2,2,Bordeaux,,,48.0,23289.0,Sylvain Armand,4-4-1-1,Sébastien Moreira,Match Report,,8.0,4.0,,2016,Rennes
15,2015-11-28,20:00,Ligue 1,Matchweek 15,Sat,Away,D,2,2,Reims,,,52.0,9289.0,Sylvain Armand,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,11.0,6.0,,2016,Rennes
16,2015-12-03,21:00,Ligue 1,Matchweek 16,Thu,Home,L,0,1,Marseille,,,50.0,23450.0,Benoît Costil,4-2-3-1,Tony Chapron,Match Report,,10.0,1.0,,2016,Rennes
17,2015-12-06,21:00,Ligue 1,Matchweek 17,Sun,Away,D,1,1,Saint-Étienne,,,45.0,26668.0,Romain Danzé,4-2-3-1,Nicolas Rainville,Match Report,,5.0,3.0,,2016,Rennes
18,2015-12-11,20:30,Ligue 1,Matchweek 18,Fri,Home,D,1,1,Caen,,,68.0,23480.0,Romain Danzé,4-2-3-1,Johan Hamel,Match Report,,22.0,8.0,,2016,Rennes
20,2015-12-19,20:00,Ligue 1,Matchweek 19,Sat,Away,W,2,0,Guingamp,,,50.0,16196.0,Romain Danzé,4-2-3-1,Benoît Millot,Match Report,,9.0,5.0,,2016,Rennes
22,2016-01-09,20:00,Ligue 1,Matchweek 20,Sat,Home,D,2,2,Lorient,,,55.0,26936.0,Sylvain Armand,4-1-4-1,Franck Schneider,Match Report,,12.0,4.0,,2016,Rennes
23,2016-01-16,20:00,Ligue 1,Matchweek 21,Sat,Away,W,4,2,Troyes,,,51.0,10292.0,Sylvain Armand,4-2-3-1,Saïd Ennjimi,Match Report,,19.0,13.0,,2016,Rennes
25,2016-01-22,20:30,Ligue 1,Matchweek 22,Fri,Home,W,1,0,Gazélec Ajaccio,,,55.0,18022.0,Romain Danzé,4-1-4-1,Sébastien Moreira,Match Report,,10.0,3.0,,2016,Rennes
26,2016-01-31,17:00,Ligue 1,Matchweek 23,Sun,Away,L,0,4,Bordeaux,,,50.0,19883.0,Romain Danzé,4-1-2-1-2◆,Mikael Lesage,Match Report,,8.0,3.0,,2016,Rennes
27,2016-02-04,21:00,Ligue 1,Matchweek 24,Thu,Home,L,0,1,Saint-Étienne,,,49.0,18049.0,Romain Danzé,4-2-3-1,Benoît Millot,Match Report,,5.0,0.0,,2016,Rennes
28,2016-02-07,14:00,Ligue 1,Matchweek 25,Sun,Away,D,1,1,Lille,,,54.0,29012.0,Romain Danzé,4-3-3,Johan Hamel,Match Report,,10.0,3.0,,2016,Rennes
29,2016-02-12,20:30,Ligue 1,Matchweek 26,Fri,Home,W,1,0,Angers,,,69.0,18350.0,Romain Danzé,4-3-3,Stéphane Lannoy,Match Report,,10.0,2.0,,2016,Rennes
30,2016-02-21,17:00,Ligue 1,Matchweek 27,Sun,Away,L,0,1,Caen,,,65.0,15455.0,Sylvain Armand,4-1-4-1,Tony Chapron,Match Report,,7.0,1.0,,2016,Rennes
31,2016-02-27,20:00,Ligue 1,Matchweek 28,Sat,Away,W,2,1,Toulouse,,,55.0,11627.0,Romain Danzé,4-2-3-1,Stéphane Jochem,Match Report,,18.0,5.0,,2016,Rennes
32,2016-03-06,17:00,Ligue 1,Matchweek 29,Sun,Home,W,4,1,Nantes,,,36.0,29060.0,Romain Danzé,4-4-1-1,Ruddy Buquet,Match Report,,11.0,7.0,,2016,Rennes
33,2016-03-13,21:00,Ligue 1,Matchweek 30,Sun,Home,D,2,2,Lyon,,,40.0,25830.0,Romain Danzé,4-2-3-1,Franck Schneider,Match Report,,13.0,3.0,,2016,Rennes
34,2016-03-18,20:30,Ligue 1,Matchweek 31,Fri,Away,W,5,2,Marseille,,,39.0,40077.0,Romain Danzé,4-2-3-1,Sébastien Moreira,Match Report,,13.0,8.0,,2016,Rennes
35,2016-04-02,20:00,Ligue 1,Matchweek 32,Sat,Home,W,3,1,Reims,,,45.0,24828.0,Romain Danzé,4-2-3-1,Saïd Ennjimi,Match Report,,10.0,5.0,,2016,Rennes
36,2016-04-10,17:00,Ligue 1,Matchweek 33,Sun,Away,L,0,3,Nice,,,41.0,23622.0,Romain Danzé,4-2-3-1,Clément Turpin,Match Report,,8.0,3.0,,2016,Rennes
37,2016-04-17,17:00,Ligue 1,Matchweek 34,Sun,Home,L,0,3,Guingamp,,,65.0,29068.0,Romain Danzé,4-2-3-1,Mikael Lesage,Match Report,,9.0,3.0,,2016,Rennes
38,2016-04-24,21:00,Ligue 1,Matchweek 35,Sun,Home,D,1,1,Monaco,,,62.0,23251.0,Romain Danzé,4-1-4-1,Frédy Fautrel,Match Report,,10.0,4.0,,2016,Rennes
39,2016-04-29,20:30,Ligue 1,Matchweek 36,Fri,Away,L,0,4,Paris S-G,,,35.0,45341.0,Sylvain Armand,5-4-1,Amaury Delerue,Match Report,,9.0,2.0,,2016,Rennes
40,2016-05-07,21:00,Ligue 1,Matchweek 37,Sat,Away,L,0,2,Montpellier,,,46.0,13004.0,Romain Danzé,3-5-2,Sébastien Moreira,Match Report,,10.0,2.0,,2016,Rennes
41,2016-05-14,21:00,Ligue 1,Matchweek 38,Sat,Home,L,1,2,Bastia,,,57.0,21429.0,Romain Danzé,4-2-3-1,Mikael Lesage,Match Report,,17.0,8.0,,2016,Rennes
0,2015-08-08,21:00,Ligue 1,Matchweek 1,Sat,Away,W,2,0,Montpellier,,,37.0,11789.0,Cheikh N'Doye,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,16.0,6.0,,2016,Angers
1,2015-08-15,20:00,Ligue 1,Matchweek 2,Sat,Home,D,0,0,Nantes,,,49.0,15969.0,Cheikh N'Doye,4-3-3,Amaury Delerue,Match Report,,10.0,3.0,,2016,Angers
2,2015-08-22,20:00,Ligue 1,Matchweek 3,Sat,Away,W,2,0,Gazélec Ajaccio,,,33.0,3911.0,Cheikh N'Doye,4-5-1,Bartolomeu Varela,Match Report,,9.0,5.0,,2016,Angers
3,2015-08-29,20:00,Ligue 1,Matchweek 4,Sat,Home,D,1,1,Nice,,,34.0,13485.0,Cheikh N'Doye,4-3-3,Stéphane Jochem,Match Report,,5.0,2.0,,2016,Angers
4,2015-09-12,20:00,Ligue 1,Matchweek 5,Sat,Away,L,1,3,Lorient,,,49.0,9874.0,Ismaël Traoré,4-2-3-1,Jérôme Miguelgorry,Match Report,,7.0,1.0,,2016,Angers
5,2015-09-19,20:00,Ligue 1,Matchweek 6,Sat,Home,W,1,0,Troyes,,,35.0,10166.0,Cheikh N'Doye,4-3-3,Lionel Jaffredo,Match Report,,16.0,4.0,,2016,Angers
6,2015-09-22,19:00,Ligue 1,Matchweek 7,Tue,Home,D,0,0,Reims,,,46.0,11163.0,Ismaël Traoré,4-3-3,Tony Chapron,Match Report,,8.0,3.0,,2016,Angers
7,2015-09-27,14:00,Ligue 1,Matchweek 8,Sun,Away,W,2,1,Marseille,,,29.0,44520.0,Ismaël Traoré,4-3-3,Mikael Lesage,Match Report,,7.0,3.0,,2016,Angers
8,2015-10-03,20:00,Ligue 1,Matchweek 9,Sat,Home,W,1,0,Bastia,,,55.0,11445.0,Cheikh N'Doye,4-3-3,Sébastien Moreira,Match Report,,17.0,6.0,,2016,Angers
9,2015-10-17,20:00,Ligue 1,Matchweek 10,Sat,Away,W,2,1,Toulouse,,,38.0,13887.0,Cheikh N'Doye,4-3-3,Amaury Delerue,Match Report,,7.0,5.0,,2016,Angers
10,2015-10-24,20:00,Ligue 1,Matchweek 11,Sat,Home,D,0,0,Guingamp,,,51.0,14419.0,Cheikh N'Doye,4-3-3,Antony Gautier,Match Report,,10.0,2.0,,2016,Angers
12,2015-11-01,17:00,Ligue 1,Matchweek 12,Sun,Away,L,0,1,Monaco,,,49.0,6075.0,Cheikh N'Doye,4-3-3,Bartolomeu Varela,Match Report,,15.0,5.0,,2016,Angers
13,2015-11-06,20:30,Ligue 1,Matchweek 13,Fri,Home,L,0,2,Rennes,,,47.0,15202.0,Cheikh N'Doye,4-3-3,Clément Turpin,Match Report,,19.0,3.0,,2016,Angers
14,2015-11-22,14:00,Ligue 1,Matchweek 14,Sun,Away,D,0,0,Caen,,,55.0,18101.0,Cheikh N'Doye,4-3-3,Franck Schneider,Match Report,,11.0,4.0,,2016,Angers
15,2015-11-28,20:00,Ligue 1,Matchweek 15,Sat,Home,W,2,0,Lille,,,49.0,12000.0,Cheikh N'Doye,4-3-3,Johan Hamel,Match Report,,9.0,5.0,,2016,Angers
16,2015-12-01,19:00,Ligue 1,Matchweek 16,Tue,Home,D,0,0,Paris S-G,,,28.0,16381.0,Cheikh N'Doye,4-3-3,Benoît Bastien,Match Report,,8.0,1.0,,2016,Angers
17,2015-12-05,17:00,Ligue 1,Matchweek 17,Sat,Away,W,2,0,Lyon,,,38.0,36068.0,Cheikh N'Doye,4-3-3,Lionel Jaffredo,Match Report,,9.0,6.0,,2016,Angers
18,2015-12-13,17:00,Ligue 1,Matchweek 18,Sun,Home,D,1,1,Bordeaux,,,47.0,13702.0,Cheikh N'Doye,4-3-3,Benoît Millot,Match Report,,7.0,3.0,,2016,Angers
19,2015-12-20,14:00,Ligue 1,Matchweek 19,Sun,Away,L,0,1,Saint-Étienne,,,43.0,30985.0,Cheikh N'Doye,4-3-3,Bartolomeu Varela,Match Report,,11.0,2.0,,2016,Angers
21,2016-01-09,20:00,Ligue 1,Matchweek 20,Sat,Home,W,2,0,Caen,,,60.0,12208.0,Cheikh N'Doye,4-3-3,Nicolas Rainville,Match Report,,13.0,5.0,,2016,Angers
22,2016-01-15,20:30,Ligue 1,Matchweek 21,Fri,Away,L,1,2,Nice,,,35.0,13600.0,Cheikh N'Doye,4-3-3,Jérôme Miguelgorry,Match Report,,9.0,4.0,,2016,Angers
24,2016-01-23,17:00,Ligue 1,Matchweek 22,Sat,Away,L,1,5,Paris S-G,,,30.0,46199.0,Cheikh N'Doye,4-1-4-1,Frédy Fautrel,Match Report,,11.0,4.0,,2016,Angers
25,2016-01-30,17:00,Ligue 1,Matchweek 23,Sat,Home,W,3,0,Monaco,,,42.0,13598.0,Cheikh N'Doye,4-1-4-1,Ruddy Buquet,Match Report,,19.0,10.0,,2016,Angers
26,2016-02-03,19:00,Ligue 1,Matchweek 24,Wed,Away,L,1,2,Reims,,,44.0,10603.0,Cheikh N'Doye,4-1-4-1,Antony Gautier,Match Report,,11.0,5.0,,2016,Angers
27,2016-02-06,17:00,Ligue 1,Matchweek 25,Sat,Home,L,0,3,Lyon,,,33.0,15386.0,Cheikh N'Doye,4-3-3,Franck Schneider,Match Report,,5.0,0.0,,2016,Angers
28,2016-02-12,20:30,Ligue 1,Matchweek 26,Fri,Away,L,0,1,Rennes,,,31.0,18350.0,Cheikh N'Doye,4-3-3,Stéphane Lannoy,Match Report,,10.0,0.0,,2016,Angers
29,2016-02-20,20:00,Ligue 1,Matchweek 27,Sat,Home,L,2,3,Montpellier,,,42.0,11165.0,Ismaël Traoré,4-3-3,Sébastien Moreira,Match Report,,13.0,4.0,,2016,Angers
30,2016-02-27,20:00,Ligue 1,Matchweek 28,Sat,Away,D,2,2,Guingamp,,,42.0,13506.0,Cheikh N'Doye,4-3-3,Benoît Millot,Match Report,,8.0,2.0,,2016,Angers
31,2016-03-05,20:00,Ligue 1,Matchweek 29,Sat,Home,D,0,0,Saint-Étienne,,,39.0,15892.0,Ismaël Traoré,4-3-3,Antony Gautier,Match Report,,7.0,1.0,,2016,Angers
32,2016-03-13,17:00,Ligue 1,Matchweek 30,Sun,Away,L,0,2,Nantes,,,48.0,32611.0,Cheikh N'Doye,4-1-4-1,Benoît Bastien,Match Report,,6.0,0.0,,2016,Angers
33,2016-03-19,20:00,Ligue 1,Matchweek 31,Sat,Home,W,5,1,Lorient,,,42.0,11553.0,Cheikh N'Doye,4-3-3,Johan Hamel,Match Report,,23.0,10.0,,2016,Angers
34,2016-04-02,20:00,Ligue 1,Matchweek 32,Sat,Away,W,1,0,Troyes,,,48.0,10472.0,Ismaël Traoré,4-3-3,Stéphane Jochem,Match Report,,17.0,3.0,,2016,Angers
35,2016-04-09,20:00,Ligue 1,Matchweek 33,Sat,Home,D,0,0,Gazélec Ajaccio,,,54.0,11474.0,Cheikh N'Doye,4-3-3,Jérôme Miguelgorry,Match Report,,7.0,1.0,,2016,Angers
36,2016-04-16,20:00,Ligue 1,Matchweek 34,Sat,Away,W,3,1,Bordeaux,,,31.0,24611.0,Cheikh N'Doye,4-3-3,Ruddy Buquet,Match Report,,4.0,4.0,,2016,Angers
37,2016-04-27,18:30,Ligue 1,Matchweek 35,Wed,Away,D,0,0,Lille,,,34.0,32001.0,Cheikh N'Doye,4-3-3,Johan Hamel,Match Report,,7.0,4.0,,2016,Angers
38,2016-05-01,17:00,Ligue 1,Matchweek 36,Sun,Home,L,0,1,Marseille,,,52.0,16198.0,Cheikh N'Doye,4-3-3,Tony Chapron,Match Report,,12.0,1.0,,2016,Angers
39,2016-05-07,21:00,Ligue 1,Matchweek 37,Sat,Away,L,0,1,Bastia,,,45.0,11817.0,Cheikh N'Doye,4-3-3,Stéphane Lannoy,Match Report,,10.0,2.0,,2016,Angers
40,2016-05-14,21:00,Ligue 1,Matchweek 38,Sat,Home,L,2,3,Toulouse,,,51.0,15131.0,Cheikh N'Doye,4-3-3,Frédy Fautrel,Match Report,,6.0,2.0,,2016,Angers
0,2015-08-08,21:00,Ligue 1,Matchweek 1,Sat,Home,W,2,1,Rennes,,,48.0,14702.0,Yannick Cahuzac,4-3-3,Sébastien Moreira,Match Report,,11.0,3.0,,2016,Bastia
1,2015-08-16,17:00,Ligue 1,Matchweek 2,Sun,Away,D,1,1,Lorient,,,33.0,12235.0,Yannick Cahuzac,4-5-1,Clément Turpin,Match Report,,2.0,1.0,,2016,Bastia
2,2015-08-22,20:00,Ligue 1,Matchweek 3,Sat,Home,W,3,0,Guingamp,,,45.0,13966.0,Yannick Cahuzac,4-2-3-1,Frédy Fautrel,Match Report,,10.0,5.0,,2016,Bastia
3,2015-08-30,14:00,Ligue 1,Matchweek 4,Sun,Away,L,1,2,Saint-Étienne,,,33.0,26249.0,Yannick Cahuzac,4-5-1,Antony Gautier,Match Report,,6.0,1.0,,2016,Bastia
4,2015-09-13,21:00,Ligue 1,Matchweek 5,Sun,Away,L,1,4,Marseille,,,41.0,46280.0,Yannick Cahuzac,4-1-4-1,Nicolas Rainville,Match Report,,6.0,2.0,,2016,Bastia
5,2015-09-19,20:00,Ligue 1,Matchweek 6,Sat,Home,L,1,3,Nice,,,49.0,12945.0,Yannick Cahuzac,4-2-3-1,Wilfried Bien,Match Report,,8.0,2.0,,2016,Bastia
6,2015-09-23,19:00,Ligue 1,Matchweek 7,Wed,Away,L,0,2,Lyon,,,37.0,25658.0,François Modesto,3-4-1-2,Benoît Bastien,Match Report,,4.0,2.0,,2016,Bastia
7,2015-09-26,20:00,Ligue 1,Matchweek 8,Sat,Home,W,3,0,Toulouse,,,39.0,10658.0,Yannick Cahuzac,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,9.0,6.0,,2016,Bastia
8,2015-10-03,20:00,Ligue 1,Matchweek 9,Sat,Away,L,0,1,Angers,,,45.0,11445.0,Yannick Cahuzac,4-3-3,Sébastien Moreira,Match Report,,8.0,2.0,,2016,Bastia
9,2015-10-17,17:00,Ligue 1,Matchweek 10,Sat,Home,L,0,2,Paris S-G,,,32.0,13066.0,Yannick Cahuzac,4-2-3-1,Lionel Jaffredo,Match Report,,6.0,2.0,,2016,Bastia
10,2015-10-24,20:00,Ligue 1,Matchweek 11,Sat,Away,L,0,2,Montpellier,,,51.0,12240.0,Yannick Cahuzac,4-2-3-1,Jérôme Miguelgorry,Match Report,,13.0,1.0,,2016,Bastia
12,2015-10-31,20:00,Ligue 1,Matchweek 12,Sat,Home,W,1,0,Caen,,,51.0,10386.0,Yannick Cahuzac,4-2-3-1,Benoît Millot,Match Report,,12.0,6.0,,2016,Bastia
13,2015-11-07,20:00,Ligue 1,Matchweek 13,Sat,Away,D,1,1,Lille,,,38.0,30852.0,Yannick Cahuzac,4-2-3-1,Mikael Lesage,Match Report,,9.0,2.0,,2016,Bastia
14,2015-11-22,14:00,Ligue 1,Matchweek 14,Sun,Home,L,1,2,Gazélec Ajaccio,,,46.0,11985.0,Yannick Cahuzac,4-2-3-1,Amaury Delerue,Match Report,,9.0,5.0,,2016,Bastia
15,2015-11-28,20:00,Ligue 1,Matchweek 15,Sat,Away,D,0,0,Nantes,,,47.0,25978.0,Yannick Cahuzac,4-2-3-1,Nicolas Rainville,Match Report,,6.0,1.0,,2016,Bastia
16,2015-12-02,19:00,Ligue 1,Matchweek 16,Wed,Home,W,1,0,Bordeaux,,,48.0,10135.0,François Modesto,4-2-3-1,Frédy Fautrel,Match Report,,9.0,4.0,,2016,Bastia
17,2015-12-05,20:00,Ligue 1,Matchweek 17,Sat,Home,L,1,2,Monaco,,,52.0,10596.0,Yannick Cahuzac,4-2-3-1,Ruddy Buquet,Match Report,,5.0,2.0,,2016,Bastia
18,2015-12-12,20:00,Ligue 1,Matchweek 18,Sat,Away,D,1,1,Troyes,,,44.0,10117.0,François Modesto,4-2-3-1,Stéphane Lannoy,Match Report,,10.0,3.0,,2016,Bastia
19,2015-12-19,20:00,Ligue 1,Matchweek 19,Sat,Home,W,2,0,Reims,,,43.0,10528.0,Yannick Cahuzac,4-2-3-1,Saïd Ennjimi,Match Report,,7.0,2.0,,2016,Bastia
21,2016-01-08,20:30,Ligue 1,Matchweek 20,Fri,Away,L,0,2,Paris S-G,,,24.0,44879.0,Yannick Cahuzac,4-4-2,Sébastien Moreira,Match Report,,5.0,0.0,,2016,Bastia
22,2016-01-16,20:00,Ligue 1,Matchweek 21,Sat,Home,W,1,0,Montpellier,,,44.0,10337.0,Yannick Cahuzac,4-2-3-1,Franck Schneider,Match Report,,2.0,1.0,,2016,Bastia
24,2016-01-23,20:00,Ligue 1,Matchweek 22,Sat,Away,L,0,1,Guingamp,,,38.0,14065.0,Yannick Cahuzac,3-4-3,Mikael Lesage,Match Report,,4.0,1.0,,2016,Bastia
25,2016-01-30,20:00,Ligue 1,Matchweek 23,Sat,Home,W,1,0,Lyon,,,27.0,10908.0,Sébastien Squillaci,4-2-3-1,Mikael Lesage,Match Report,,7.0,3.0,,2016,Bastia
26,2016-02-02,19:00,Ligue 1,Matchweek 24,Tue,Away,L,0,2,Monaco,,,47.0,5607.0,François Modesto,4-2-3-1,Nicolas Rainville,Match Report,,11.0,3.0,,2016,Bastia
27,2016-02-06,20:00,Ligue 1,Matchweek 25,Sat,Home,W,2,0,Troyes,,,41.0,10441.0,Yannick Cahuzac,4-2-3-1,Sébastien Moreira,Match Report,,11.0,5.0,,2016,Bastia
28,2016-02-13,20:00,Ligue 1,Matchweek 26,Sat,Away,W,1,0,Reims,,,43.0,11335.0,Yannick Cahuzac,4-2-3-1,Lionel Jaffredo,Match Report,,12.0,3.0,,2016,Bastia
29,2016-02-26,20:30,Ligue 1,Matchweek 28,Fri,Away,W,2,0,Nice,,,31.0,14451.0,Yannick Cahuzac,3-5-2,Antony Gautier,Match Report,,11.0,4.0,,2016,Bastia
30,2016-03-05,20:00,Ligue 1,Matchweek 29,Sat,Home,D,0,0,Lorient,,,49.0,10586.0,Yannick Cahuzac,4-2-3-1,Jérôme Miguelgorry,Match Report,,24.0,7.0,,2016,Bastia
31,2016-03-09,18:30,Ligue 1,Matchweek 27,Wed,Home,D,0,0,Nantes,,,51.0,11071.0,François Modesto,4-2-3-1,Ruddy Buquet,Match Report,,5.0,1.0,,2016,Bastia
32,2016-03-12,20:00,Ligue 1,Matchweek 30,Sat,Home,L,1,2,Lille,,,45.0,10727.0,Yannick Cahuzac,4-2-3-1,Saïd Ennjimi,Match Report,,10.0,1.0,,2016,Bastia
33,2016-03-20,14:00,Ligue 1,Matchweek 31,Sun,Away,D,1,1,Bordeaux,,,56.0,21927.0,François Modesto,4-3-1-2,Tony Chapron,Match Report,,8.0,4.0,,2016,Bastia
34,2016-04-03,17:00,Ligue 1,Matchweek 32,Sun,Home,W,2,1,Marseille,,,32.0,13141.0,Yannick Cahuzac,4-1-2-1-2◆,Lionel Jaffredo,Match Report,,6.0,1.0,,2016,Bastia
35,2016-04-09,20:00,Ligue 1,Matchweek 33,Sat,Away,L,0,4,Toulouse,,,53.0,17407.0,Yannick Cahuzac,4-2-3-1,Ruddy Buquet,Match Report,,3.0,1.0,,2016,Bastia
36,2016-04-16,20:00,Ligue 1,Matchweek 34,Sat,Home,L,0,1,Saint-Étienne,,,46.0,11631.0,Sébastien Squillaci,4-2-3-1,Benoît Millot,Match Report,,16.0,2.0,,2016,Bastia
37,2016-04-24,17:00,Ligue 1,Matchweek 35,Sun,Away,L,2,3,Gazélec Ajaccio,,,51.0,4104.0,Yannick Cahuzac,5-3-2,Sébastien Moreira,Match Report,,17.0,7.0,,2016,Bastia
38,2016-04-30,19:00,Ligue 1,Matchweek 36,Sat,Away,D,0,0,Caen,,,51.0,17016.0,Yannick Cahuzac,4-2-3-1,Jérôme Miguelgorry,Match Report,,7.0,2.0,,2016,Bastia
39,2016-05-07,21:00,Ligue 1,Matchweek 37,Sat,Home,W,1,0,Angers,,,55.0,11817.0,François Modesto,4-2-3-1,Stéphane Lannoy,Match Report,,9.0,6.0,,2016,Bastia
40,2016-05-14,21:00,Ligue 1,Matchweek 38,Sat,Away,W,2,1,Rennes,,,43.0,21429.0,Jean-Louis Leca,4-3-3,Mikael Lesage,Match Report,,10.0,6.0,,2016,Bastia
2,2015-08-09,17:00,Ligue 1,Matchweek 1,Sun,Home,L,1,2,Reims,,,50.0,31583.0,Grégory Sertic,4-4-2,Ruddy Buquet,Match Report,,13.0,4.0,,2016,Bordeaux
3,2015-08-15,17:00,Ligue 1,Matchweek 2,Sat,Away,D,1,1,Saint-Étienne,,,54.0,34063.0,Henri Saivet,4-2-3-1,Nicolas Rainville,Match Report,,17.0,3.0,,2016,Bordeaux
5,2015-08-23,14:00,Ligue 1,Matchweek 3,Sun,Away,D,0,0,Lille,,,47.0,28035.0,Henri Saivet,4-2-3-1,Lionel Jaffredo,Match Report,,12.0,4.0,,2016,Bordeaux
7,2015-08-30,17:00,Ligue 1,Matchweek 4,Sun,Home,W,2,0,Nantes,,,53.0,26307.0,Henri Saivet,4-1-2-1-2◆,Clément Turpin,Match Report,,19.0,4.0,,2016,Bordeaux
8,2015-09-11,20:30,Ligue 1,Matchweek 5,Fri,Away,D,2,2,Paris S-G,,,29.0,46860.0,Henri Saivet,4-2-3-1,Antony Gautier,Match Report,,10.0,3.0,,2016,Bordeaux
10,2015-09-20,14:00,Ligue 1,Matchweek 6,Sun,Home,D,1,1,Toulouse,,,61.0,20650.0,Nicolas Pallois,3-4-1-2,Mikael Lesage,Match Report,,18.0,5.0,,2016,Bordeaux
11,2015-09-23,19:00,Ligue 1,Matchweek 7,Wed,Away,L,1,6,Nice,,,46.0,13686.0,Henri Saivet,4-1-2-1-2◆,Nicolas Rainville,Match Report,,6.0,3.0,,2016,Bordeaux
12,2015-09-26,20:00,Ligue 1,Matchweek 8,Sat,Home,W,3,1,Lyon,,,47.0,26593.0,Henri Saivet,4-2-3-1,Benoît Millot,Match Report,,10.0,4.0,,2016,Bordeaux
